epoch,val_error1,val_error5,val_loss,train_error1,train_error5,train_loss
1,0.87636,0.69004,4.542515543042397,0.950774567250015,0.857963872001074,4.962518692016602
2,0.773,0.5313,3.7507492072728215,0.8489861196861923,0.6558637554666956,4.086591720581055
3,0.69996,0.44167999999999996,3.283305904086755,0.781247097372942,0.5564270700072669,3.6509053707122803
4,0.65852,0.39783999999999997,3.0447275839289842,0.7334500498373748,0.4951774436900107,3.4058666229248047
5,0.6186400000000001,0.35392,2.809631197428217,0.6963690135634153,0.4526256139909941,3.6249983310699463
6,0.58394,0.32202,2.6313758638440348,0.668966653059281,0.4216858536006626,3.096695899963379
7,0.5683400000000001,0.30591999999999997,2.5339085836799775,0.645010369452226,0.3968093152571054,2.7435855865478516
8,0.54116,0.28459999999999996,2.4030141787869588,0.6257763429748034,0.37737390988060104,2.929133653640747
9,0.52766,0.27118,2.3276406885409844,0.6101132795334254,0.36214560631049664,2.9608848094940186
10,0.5129,0.25751999999999997,2.2429519253117696,0.5959995847535879,0.34778526140620236,2.5928611755371094
11,0.50378,0.24750000000000005,2.1929043431063087,0.5835952690008406,0.3361763142509915,2.7333974838256836
12,0.49314,0.24314000000000002,2.14561635164582,0.5728503778195972,0.325756907569427,2.7042078971862793
13,0.48109999999999997,0.23319999999999996,2.086567188099939,0.5627853355573473,0.31677915525454525,2.805424928665161
14,0.47638,0.22853999999999997,2.0634501403083605,0.5537427985578773,0.30856164731061597,2.65675687789917
15,0.46831999999999996,0.22155999999999998,2.016384353443068,0.5456025639124329,0.30115980196180514,2.6708271503448486
16,0.46074000000000004,0.21518000000000004,1.9784560176182766,0.5377932775352472,0.2943035529325997,2.493051528930664
17,0.45154000000000005,0.20952000000000004,1.94295776498561,0.5308199477507616,0.28846746755106867,2.4177756309509277
18,0.44910000000000005,0.20831999999999995,1.9305041386764876,0.5250119617504978,0.28239175689039764,2.615767478942871
19,0.44138,0.20140000000000002,1.8923455577115624,0.5186778928898419,0.2777530173661982,2.276423692703247
20,0.43844000000000005,0.19886000000000004,1.8710846566424078,0.5143256109468946,0.2734756671066302,2.806741237640381
21,0.43266000000000004,0.19413999999999998,1.8387210898253383,0.5090398051151801,0.26955033965127106,2.523489236831665
22,0.43057999999999996,0.19130000000000003,1.8257429593679857,0.50468908424897,0.26513015087026126,2.289297103881836
23,0.42276,0.18974000000000002,1.8044523627174145,0.49942903618341716,0.2614686453834668,2.399625539779663
24,0.41703999999999997,0.18438,1.773847105551739,0.4949987004036164,0.25770723098549997,2.239906072616577
25,0.42242,0.18598000000000003,1.7875437803414402,0.49102810172288236,0.2552344854339832,2.3823583126068115
26,0.41246000000000005,0.17991999999999997,1.7455372013607804,0.4886380932384303,0.25170801308494517,2.381643772125244
27,0.40891999999999995,0.17956000000000005,1.7315849400296504,0.48493599975647206,0.24940074166755777,2.645637035369873
28,0.40912000000000004,0.17720000000000002,1.7258447283992961,0.4817248649083219,0.24607096498739045,2.3543550968170166
29,0.40790000000000004,0.17618,1.7285111278903729,0.47815234079554036,0.24424528574338866,2.325364828109741
30,0.40288,0.17344000000000004,1.6978594615143172,0.47555470910505815,0.24185683833567362,2.342536449432373
31,0.40084,0.17154000000000003,1.6951073170924673,0.4727783341281816,0.23963620667719354,2.323347330093384
32,0.39908,0.17084,1.6804843186115732,0.470320418805667,0.23717516920120485,2.193652629852295
33,0.39734,0.16813999999999996,1.6652359427237997,0.46778366910793046,0.23540568871973755,2.0086278915405273
34,0.39566,0.16591999999999996,1.6520183034697358,0.46577144119384906,0.23368069892527676,2.0371596813201904
35,0.39326000000000005,0.16676000000000002,1.652386143499491,0.46242215105446827,0.231104141770745,2.3517253398895264
36,0.39112,0.16335999999999995,1.6332066758554808,0.46136217994999873,0.22971790562822803,2.081660032272339
37,0.39344,0.16603999999999997,1.6454015015339365,0.4583844260740403,0.22798979368029304,1.8552772998809814
38,0.38917999999999997,0.16388000000000003,1.6263510600036504,0.45674061226990703,0.22666365899215324,2.2575225830078125
39,0.3873,0.16213999999999995,1.6301701233095052,0.4548876141830066,0.22536484314691219,2.257481336593628
40,0.38882000000000005,0.16447999999999996,1.6359720722753175,0.4531298417770673,0.22369995480682847,1.805450439453125
41,0.38408,0.15849999999999997,1.5992635695301756,0.45098492234033505,0.22247997333680936,2.282794952392578
42,0.38260000000000005,0.15824000000000005,1.598956935563866,0.4496814232648827,0.22115696080214364,2.001486301422119
43,0.38056,0.15537999999999996,1.5862606994959774,0.44853481240150583,0.21958183437444145,1.9899569749832153
44,0.38246,0.15561999999999998,1.5893803993049933,0.446424236652989,0.2185242048850774,2.0784833431243896
45,0.37673999999999996,0.15391999999999995,1.5783084369435603,0.4449021868343471,0.21774756920838578,1.9169375896453857
46,0.37632,0.15676,1.5810132345982961,0.4432443233395802,0.21624425231058875,1.5878392457962036
47,0.37668,0.15269999999999995,1.5664258556706565,0.4418206213553737,0.21519755035838417,1.9191981554031372
48,0.37448000000000004,0.15081999999999995,1.5576741899154625,0.4412211678883393,0.21441545091311276,2.4436161518096924
49,0.37317999999999996,0.15152,1.5522630512714386,0.43982478474703146,0.213112732376029,2.3768861293792725
50,0.36966,0.15061999999999998,1.540643642751538,0.438268391240174,0.212189355486053,1.751754879951477
51,0.37050000000000005,0.14980000000000004,1.5484796733576425,0.4377860185284198,0.21147126018700135,2.7214183807373047
52,0.37160000000000004,0.15012000000000003,1.5466054462048473,0.43589867675330385,0.21059237398403174,1.9598058462142944
53,0.36560000000000004,0.14790000000000003,1.5299230791172203,0.43491129571710796,0.20949883972971517,1.9581555128097534
54,0.37166,0.15069999999999995,1.550515380440926,0.43407768073951325,0.20915462230919157,2.1704320907592773
55,0.36684000000000005,0.14766,1.5247034284533287,0.4327874508163261,0.20783785408147415,2.221508502960205
56,0.36728000000000005,0.14754,1.52359773918074,0.4318336329299771,0.2070190693328816,1.8880579471588135
57,0.36444,0.14639999999999997,1.517334712099056,0.4304325665584581,0.20586621416255646,1.9638687372207642
58,0.36363999999999996,0.14424000000000003,1.5078425189974356,0.4297792559439948,0.20555790150698539,2.022902727127075
58,0.3628,0.14434000000000002,1.5044886357322032,0.4326321236809877,0.2080595269781379,1.9758371114730835
59,0.36178,0.14593999999999996,1.5078644716009801,0.43207091659401153,0.20753812734795696,1.8818944692611694
60,0.36075999999999997,0.14302000000000004,1.496679155041977,0.4303794899493977,0.2060449574489508,1.7651091814041138
61,0.36002,0.14176,1.4994472912987884,0.4297308625651457,0.20552589943387556,2.120110034942627
62,0.36178,0.14237999999999995,1.497396040327695,0.4289885705766695,0.20468604014933256,1.761661410331726
63,0.36158,0.14188,1.506163362489671,0.42793250216404266,0.20416229890404602,1.7747373580932617
64,0.36051999999999995,0.14258000000000004,1.4905010197235613,0.42680072152966786,0.20317101517600755,1.8008158206939697
65,0.35966,0.14026000000000005,1.4899917544454944,0.42645338195567006,0.20258561139960674,1.9646612405776978
66,0.35594000000000003,0.13827999999999996,1.4787756531518332,0.42527945224939445,0.20256297578691929,1.9614700078964233
67,0.35895999999999995,0.14159999999999995,1.491242267647568,0.4245722844875024,0.20168174796884408,1.884845495223999
68,0.354,0.13954,1.4788883124687233,0.42335542517095737,0.20056089487162876,1.8759682178497314
69,0.35702,0.14102000000000003,1.4860102757811546,0.4224640503540912,0.20053123441362442,1.7282379865646362
70,0.35762000000000005,0.13924000000000003,1.478301769008442,0.42237819113355246,0.19996768571154266,1.9789849519729614
71,0.35546,0.14022,1.4705861118070933,0.42111684113000103,0.19888976222459676,2.078164577484131
72,0.35778,0.14129999999999998,1.487980466107933,0.42067349533667353,0.1983761679781012,1.7479149103164673
73,0.3516,0.13859999999999995,1.4618446416392619,0.4196564538424733,0.19827157583671762,2.150721311569214
74,0.3548,0.13914000000000004,1.476715939537603,0.419308333730107,0.19792501680108843,2.1877875328063965
75,0.35274000000000005,0.13724000000000003,1.4658914363505888,0.4188119113277192,0.19732478279568555,1.7758780717849731
76,0.35316000000000003,0.13658000000000003,1.458780087530613,0.4182350934733723,0.19677996701444855,1.889710545539856
77,0.35418000000000005,0.13978000000000002,1.4672029203906352,0.41816328394346713,0.19634208498970085,2.0606274604797363
78,0.3539,0.13832,1.4656188442390792,0.4166708945828296,0.19580273297704354,1.915697693824768
79,0.35044,0.13570000000000004,1.4525376824395997,0.4158661595248707,0.19533909318613418,2.050994634628296
80,0.35222,0.13593999999999995,1.4500670863353475,0.41559453217262077,0.1950331221456687,2.2546889781951904
81,0.35182,0.13507999999999998,1.4510837872417606,0.4148779979503062,0.19462255896381975,1.6206960678100586
